Country Code,Country Name,Region,Income Group,GDP_per_capita,Life_expectancy,Population,CO2_per_capita,Unemployment_pct,Literacy_pct,Health_exp_pct_gdp,GDP_growth_pct,Urban_pop_pct,Internet_users_pct,Gini_index,Infant_mortality,Electricity_access_pct,Maternal_mortality
MNP,Northern Mariana Islands,East Asia & Pacific,High income,28888.002321195414,,55144.0,,,,,25.142314990512332,91.53,0.0,,,100.0,
MOZ,Mozambique,Sub-Saharan Africa,Low income,426.2219618663274,58.872,29668834.0,0.3096666069144553,3.17199993133545,56.0390014648438,5.0661965,3.736958240738005,35.455,20.7740003,54.0,53.3,24.1983394622803,489.0
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1136.7645907933859,63.384,4420184.0,0.6668224276068427,10.3050003051758,45.5037803649902,4.2410152,3.5000000060327494,52.824,20.80096366,32.6,53.3,41.6521072387695,602.0
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,10490.503970187932,74.51463414634146,1264613.0,3.3531104720786344,6.86700010299683,93.1578369140625,5.745666,3.8184693650516834,40.841,55.55669841,35.8,11.6,98.7817840576172,53.0
MWI,Malawi,Sub-Saharan Africa,Low income,338.4844303409031,63.671,18622104.0,0.07476291004695222,5.42999982833862,62.1435394287109,9.83034233,4.0000305165304155,16.714,13.78216439,44.7,38.5,11.0,634.0
MYS,Malaysia,East Asia & Pacific,Upper middle income,9951.544153272413,75.452,31624264.0,8.032991578640438,3.35999989509583,93.7347030639648,3.80219497,5.897009292699764,75.447,80.14047901,41.0,6.7,100.0,40.0
NAM,Namibia,Sub-Saharan Africa,Upper middle income,5230.7717259996425,64.85,2533794.0,1.5837286671570379,23.0949993133545,88.2746276855469,9.12250271,-0.9478410046131529,49.005,36.83740647,59.1,31.8,51.7824249267578,265.0
NCL,New Caledonia,East Asia & Pacific,High income,12579.595105586448,77.14878048780488,280460.0,16.00593172915501,13.6190004348755,97.8000030517578,,2.100108842330002,70.256,82.0058408,,,100.0,
NER,Niger,Sub-Saharan Africa,Low income,378.05925230381774,60.422,21477348.0,0.11107351550554127,0.273000001907349,30.5603904724121,6.22894111,4.8934366913424725,16.35,10.22431156,34.3,48.3,16.2172336578369,553.0
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1968.4255227744216,53.875,190886311.0,0.5456221132137548,6.02600002288818,51.0776596069336,3.64671499,0.8058866195575547,49.519,27.68098584,43.0,64.6,59.3,814.0
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2221.8064445872733,75.653,6217581.0,0.8085208555973672,4.47900009155273,78.0029830932617,8.74635494,4.861094976217203,58.299,27.86304001,46.2,14.8,81.7967987060547,150.0
NLD,Netherlands,Europe & Central Asia,High income,48482.766210438946,81.5609756097561,17131296.0,9.92013807523839,3.88000011444092,,10.35932019,2.868832199196646,91.077,93.19727891,28.2,3.3,100.0,7.0
NOR,Norway,Europe & Central Asia,High income,75704.24869812472,82.50975609756098,5276968.0,9.270945131541655,3.91899991035461,,10.50063009,1.9804377493860272,81.871,96.50851854,27.5,2.1,100.0,5.0
NPL,Nepal,South Asia,Low income,849.0110426042703,70.604,29304998.0,0.283538525834667,1.26400005817413,59.6272506713867,6.29441655,7.9057416103080556,19.336,21.40351043,32.8,27.8,90.7,258.0
NRU,Nauru,East Asia & Pacific,Upper middle income,8844.742805539765,,12876.0,4.0218510081835825,,,11.10191475,4.154685104159213,100.0,57.0,,27.3,99.2028045654297,
NZL,New Zealand,East Asia & Pacific,High income,42583.08473445843,81.65853658536587,4793900.0,7.686575825442934,4.52199983596802,,9.22193561,2.819447579566088,86.466,90.81109307,,4.4,100.0,11.0
OMN,Oman,Middle East & North Africa,High income,15267.445015520858,77.258,4636262.0,15.443167189482255,3.11299991607666,96.1115493774414,4.29254957,-0.9280516513199046,83.56,80.18563573,,9.7,100.0,17.0
PAK,Pakistan,South Asia,Lower middle income,1547.8534136692917,66.629,197015955.0,0.896264105182138,3.03800010681152,56.9771499633789,2.75283024,5.700621241012101,36.442,15.51,33.5,61.2,99.1474380493164,178.0
PAN,Panama,Latin America & Caribbean,High income,15196.397339969166,78.195,4098587.0,2.254311362796895,3.92199993133545,94.0941162109375,7.26068297,5.3212013745891085,67.365,57.86509007,49.9,13.9,93.4178009033203,94.0
PER,Peru,Latin America & Caribbean,Upper middle income,6571.928644699639,75.22,32165485.0,1.9934859492452772,2.84400010108948,94.1496124267578,5.14391365,2.528228226431949,77.72,48.72763146,43.3,11.6,94.8517456054688,68.0
PHL,Philippines,East Asia & Pacific,Lower middle income,2988.9527033580216,69.238,104918090.0,1.0554568459296054,2.51500010490417,96.3980026245117,4.38594904,6.684517502766042,46.682,60.05476033,40.1,22.2,90.9816131591797,114.0
PLW,Palau,East Asia & Pacific,High income,13338.096552993695,69.12926829268292,21729.0,12.342704086470087,,96.5937423706055,11.68764783,-3.5705668253200713,79.365,26.97033263,,13.2,99.2893524169922,
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2488.8996969280033,65.705,8251162.0,0.8146488073096404,2.36700010299683,61.5999984741211,1.97579249,2.545733131398279,13.102,11.20919659,41.9,41.8,22.9321537017822,215.0
POL,Poland,Europe & Central Asia,High income,13863.548420276311,77.85121951219514,37974826.0,7.517151584898716,3.67300009727478,98.7427368164063,6.51647873,4.805745842037922,60.105,75.98536595,30.8,4.0,100.0,3.0
PRI,Puerto Rico,Latin America & Caribbean,High income,30518.40674945949,79.97363414634147,3325001.0,,11.4440002441406,92.3899993896484,,-2.3793631473556047,93.587,72.75272269,,,100.0,14.0
PRK,"Korea, Dem. People’s Rep.",East Asia & Pacific,Low income,,71.887,25490965.0,1.6135968412305557,3.30299997329712,99.9981918334961,,,61.678,0.0,,14.4,39.2442245483398,82.0
PRT,Portugal,Europe & Central Asia,High income,21291.43120951906,81.12439024390245,10300300.0,4.33155402784831,6.8600001335144,94.47705078125,9.07636096,2.795047096170663,64.652,73.79121395,35.5,3.1,100.0,10.0
PRY,Paraguay,Latin America & Caribbean,Upper middle income,5823.76613678902,73.211,6811297.0,0.8702192905882626,4.71199989318848,94.6502380371094,8.02487617,5.210533081310501,61.3,61.07575622,48.8,17.9,98.4,132.0
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,3094.7257468178314,73.646,4684777.0,0.5848546566427772,30.181999206543,96.9302291870117,,3.1402367800326942,75.894,65.2,33.7,17.9,100.0,45.0
PYF,French Polynesia,East Asia & Pacific,High income,14530.777204315547,76.996,283007.0,2.9151348172670644,12.0159997940063,,,4.000000343436099,61.784,72.70389531,,,100.0,
QAT,Qatar,Middle East & North Africa,High income,63249.422432905674,78.331,2639211.0,45.423239958912056,0.142000004649162,93.1453018188477,3.07944355,1.5798502533034764,99.078,95.94,,6.5,100.0,13.0
ROU,Romania,Europe & Central Asia,Upper middle income,10819.24402437838,75.30975609756098,19583986.0,3.5161536912565934,4.29500007629395,98.6042861938477,4.98040299,7.259986175898675,53.936,63.74728218,35.9,6.6,100.0,31.0
RUS,Russian Federation,Europe & Central Asia,Upper middle income,10749.0560658145,72.11902439024391,144496740.0,11.857527773705161,4.74399995803833,99.6842727661133,5.27112755,1.6468836726950116,74.292,76.00813853,37.7,6.5,100.0,25.0
RWA,Rwanda,Sub-Saharan Africa,Low income,748.2920943035506,67.496,12208407.0,0.07401644567024201,0.971000015735626,70.8041305541992,6.76069372,6.057831319188182,17.125,21.76763262,43.7,28.9,29.37,290.0
SAU,Saudi Arabia,Middle East & North Africa,High income,20849.291368660466,74.72,32938213.0,19.529271798341618,5.91900014877319,94.4263381958008,5.74181331,-0.8566102394427872,83.622,82.12,,6.3,100.0,12.0
SDN,Sudan,Sub-Saharan Africa,Lower middle income,2898.5493455104,64.698,40533330.0,0.299732598319775,12.8760004043579,53.5173797607422,5.6648529,4.283071004018126,34.37,30.87029573,35.4,43.7,38.5284423828125,311.0
SEN,Senegal,Sub-Saharan Africa,Low income,1329.3042283462833,67.477,15850567.0,0.6088091174335188,6.46400022506714,51.9004211425781,5.51241197,7.153786941674483,46.74,29.64312367,40.3,32.7,64.5,315.0
SGP,Singapore,East Asia & Pacific,High income,57714.29663137777,82.89512195121952,5612253.0,10.306331909983026,3.76799988746643,97.0495910644531,4.46958366,3.618542335918164,100.0,84.44953878,,2.2,100.0,10.0
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2132.115068354309,71.006,611343.0,0.35044934526953764,1.78999996185303,76.5999984741211,5.17074913,3.238416959929239,23.286,11.92422906,37.1,17.6,47.9191436767578,114.0
SLE,Sierra Leone,Sub-Saharan Africa,Low income,499.5291033149742,52.214,7557212.0,0.1849257016579081,4.31300020217896,32.4261703491211,16.53171514,4.21118264884808,41.636,13.23693043,34.0,81.7,20.3,1360.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,3889.308768954067,73.75,6377853.0,1.000644623175644,4.3899998664856,88.4827117919922,6.95775683,2.3225972545804154,71.275,31.25135241,38.0,12.5,98.618896484375,54.0
SMR,San Marino,Europe & Central Asia,High income,48888.025166705134,85.41707317073171,33400.0,,,,6.39562063,1.5000000000000142,97.072,60.18230126,,2.0,100.0,
SOM,Somalia,Sub-Saharan Africa,Low income,478.34417487427356,56.714,14742523.0,0.04504672309328893,13.956000328064,,,-1.4840756842422138,44.391,2.004048698,,79.7,29.8903179168701,732.0
SRB,Serbia,Europe & Central Asia,Upper middle income,5901.223013079929,76.0878048780488,7020858.0,5.282521916883011,13.5100002288818,98.8415069580078,9.13502874,1.867428896186965,55.942,70.33083553,28.5,5.0,100.0,17.0
SSD,South Sudan,Sub-Saharan Africa,Low income,237.4441184810003,57.288,12575714.0,0.12974935068347668,12.6960000991821,26.8312797546387,,-13.833722741433021,19.346,7.977428907,46.3,62.5,8.94762802124023,789.0
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1921.2844729345582,66.762,204327.0,0.5943398199366328,13.3190002441406,90.1430969238281,5.99199802,3.8749602212071466,71.968,29.9312292,30.8,25.2,65.4404830932617,156.0
SUR,Suriname,Latin America & Caribbean,Upper middle income,5317.389538753229,71.523,563402.0,3.634019433210203,7.63100004196167,92.8686599731445,6.06415279,1.6870836019772213,66.041,48.94517397,57.6,17.5,87.1763153076172,155.0
SVK,Slovak Republic,Europe & Central Asia,High income,17579.25939914208,77.16585365853659,5439232.0,5.661581327744241,6.75600004196167,,7.12513052,3.188341054534604,53.751,81.62566752,26.5,4.6,100.0,6.0
SVN,Slovenia,Europe & Central Asia,High income,23601.402775876944,81.17560975609757,2066388.0,6.213686844683266,5.51000022888184,99.6999969482422,8.46829514,5.000808222294012,54.273,78.88542636,25.4,1.7,100.0,9.0
SWE,Sweden,Europe & Central Asia,High income,53253.47664111924,82.30731707317074,10057698.0,4.478182178213737,6.44399976730347,,10.93479344,2.1047161402325827,87.146,96.40964528,29.2,2.3,100.0,4.0
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,3242.7510647233444,58.268,1367254.0,0.92871499200446,22.4769992828369,83.0982894897461,7.69694547,1.8730543418878653,23.625,30.3,51.5,40.8,65.7902069091797,389.0
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,,73.05365853658537,41109.0,19.46132413427093,,,,0.4325062599590268,100.0,,,,100.0,
SYC,Seychelles,Sub-Saharan Africa,High income,15629.30593754885,74.30000000000001,95843.0,5.418677962762289,,93.954231262207,3.93610353,5.284822981484936,56.261,58.76981124,46.8,12.2,100.0,
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2058.0352093943497,70.963,18269868.0,1.5988984585293304,8.11999988555908,80.8445205688477,3.56555954,5.69999999644881,53.5,34.25340193,35.8,14.0,100.0,68.0
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,,,35446.0,6.086487447760752,,,,,92.817,0.0,,,95.700439453125,
TCD,Chad,Sub-Saharan Africa,Low income,662.5001145569504,53.208,14899994.0,0.05377768777159378,2.22900009155273,22.3115501403809,4.5381013,-2.9537715489237257,22.858,6.49999812,43.3,73.4,8.83089828491211,856.0
TGO,Togo,Sub-Saharan Africa,Low income,610.1517301304742,60.477,7797694.0,0.3626968915805484,1.66799998283386,63.7456207275391,6.61568574,4.400010462514459,41.162,12.36022497,43.1,49.2,46.9283752441406,368.0
THA,Thailand,East Asia & Pacific,Upper middle income,6595.00412458017,75.498,69037513.0,4.621860031630841,0.665000021457672,92.8683090209961,3.71143463,3.9128802431650485,49.2,52.89192934,36.5,8.2,100.0,20.0
TJK,Tajikistan,Europe & Central Asia,Low income,801.0508712675104,71.214,8921343.0,0.6204667247416967,10.9219999313354,99.8000030517578,6.99849461,7.617493124167368,26.982,21.96,34.0,29.4,100.0,32.0
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,6586.625862686004,67.956,5758075.0,12.517295340618901,3.78299999237061,99.6999969482422,6.61802128,6.500000046829754,51.153,21.25099741,40.8,40.6,100.0,42.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2279.2532035787785,69.199,1296311.0,0.3870140021470728,2.99900007247925,58.3089790344238,4.02059179,-8.0022582577448,30.212,27.49273173,28.7,40.8,63.3941383361816,215.0
TON,Tonga,East Asia & Pacific,Upper middle income,3959.079756538335,73.179,108020.0,1.1439658921177513,1.02699995040894,99.3855285644531,5.26385403,2.6999999999999886,23.169,41.24872764,37.6,13.7,97.02,124.0
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,16126.37094981732,70.783,1369125.0,34.1632426302683,2.82999992370605,98.6999969482422,6.5104014,-2.3360141240514167,53.205,77.32605293,40.3,23.1,100.0,63.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,3464.416890386558,75.943,11532127.0,2.587059584483289,15.4779996871948,79.0364303588867,6.95195517,1.9551256753750863,68.642,55.5,32.8,11.2,100.0,62.0
TUR,Turkey,Europe & Central Asia,Upper middle income,10546.152563160262,76.009,80745020.0,4.491479025719484,10.8950004577637,96.1673278808594,4.3143198,7.441233470674618,74.644,64.68461768,41.9,10.0,100.0,16.0
TUV,Tuvalu,East Asia & Pacific,Upper middle income,3549.9747412838383,,11192.0,1.0085258525852583,,,15.45402053,3.241589118482352,61.53,49.31833862,39.1,21.0,99.426155090332,
TZA,Tanzania,Sub-Saharan Africa,Low income,958.445683201353,66.31,57310019.0,0.22134737238452726,1.932000041008,77.8872299194336,4.13992059,6.785680114026448,33.053,15.99999943,37.8,38.3,32.8,398.0
UGA,Uganda,Sub-Saharan Africa,Low income,606.4684534876437,60.182,42862958.0,0.13465600098554492,1.74199998378754,70.1982192993164,6.16503174,3.863023756865715,23.196,23.70653091,42.8,35.4,26.7,343.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,2639.82432586795,71.78097560975611,44831135.0,5.020747064401714,9.38099956512451,99.9743499755859,6.72703787,2.5245128636078817,69.246,57.11513856,25.0,7.5,100.0,24.0
URY,Uruguay,Latin America & Caribbean,High income,16245.598367743065,77.645,3456750.0,1.9731508217757563,7.96099996566772,98.61572265625,9.06075776,2.6566844558569613,95.24,68.27966256,39.5,7.0,100.0,15.0
USA,United States,North America,High income,59927.930286056566,78.53902439024391,325147121.0,16.502837239406013,3.93300008773804,,17.07341533,2.217010330034057,82.058,75.23264272,41.5,5.7,100.0,14.0
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,1533.8520376648803,71.42,32387200.0,3.420722745849007,5.22300004959106,99.986572265625,6.33520937,5.29999999887707,50.55,52.30510079,35.3,20.0,100.0,36.0
VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,7145.07683689785,73.294,109897.0,1.9113454099874723,19.7609996795654,95.6321563720703,3.56292208,0.8599462220724661,51.784,65.56,,14.9,100.0,45.0
VEN,"Venezuela, RB",Latin America & Caribbean,Upper middle income,15692.412877729044,74.726,31977065.0,6.025697582351288,8.36499977111816,97.1270904541016,3.21708435,-3.894386474506618,88.183,64.31336383,46.9,25.7,99.6038360595703,95.0
VGB,British Virgin Islands,Latin America & Caribbean,High income,,,31196.0,6.07283358118156,,,,,47.337,37.6,,,,
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,34899.26654906693,79.41951219512195,107268.0,,8.40999984741211,,,0.9369951534733474,95.603,64.3774943,,,100.0,
VNM,Vietnam,East Asia & Pacific,Lower middle income,2342.244002721168,76.454,95540800.0,1.803565749668688,1.89100003242493,93.5204467773438,5.65919354,6.8122456596397996,35.213,49.56909734,35.3,16.7,100.0,54.0
VUT,Vanuatu,East Asia & Pacific,Lower middle income,3123.614590823869,72.334,276244.0,0.594993239327796,5.40899991989136,84.6999969482422,3.69175091,4.50068030474749,25.163,25.71978784,37.6,22.6,57.82,78.0
WSM,Samoa,East Asia & Pacific,Upper middle income,4280.8389154713595,75.24,196440.0,1.0297883405273285,8.32499980926514,98.973258972168,5.53209386,2.704798948474334,18.452,33.61093932,38.7,14.2,100.0,51.0
XKX,Kosovo,Europe & Central Asia,Lower middle income,3957.441819129737,71.94634146341464,1830700.0,,,,,4.2279085367056695,,,29.0,,100.0,
YEM,"Yemen, Rep.",Middle East & North Africa,Low income,1106.8039064994432,65.157,28250420.0,0.8648345347522342,12.9340000152588,54.0999984741211,5.60372913,-5.942319504397133,36.016,26.71835477,36.7,43.2,71.6423492431641,385.0
ZAF,South Africa,Sub-Saharan Africa,Upper middle income,6151.077955312853,63.404,56717156.0,8.980119297234662,26.9580001831055,94.367919921875,8.1098146,1.3167448604874323,65.85,56.16739447,63.0,28.8,84.2,138.0
ZMB,Zambia,Sub-Saharan Africa,Lower middle income,1513.276316106872,62.255,17094130.0,0.28827114109529917,7.20900011062622,83.0076675415039,4.47720737,3.4031688511950478,42.976,27.8525791,57.1,41.5,27.2193374633789,224.0
ZWE,Zimbabwe,Sub-Saharan Africa,Low income,1333.3956627939278,61.712,16529904.0,0.7799558451628391,4.91499996185303,88.6934204101563,9.41366844,4.7040353905471335,32.237,27.05548769,43.2,36.5,38.1451377868652,443.0
